Customer ID;Registration Date;Network;Platform;Age;Gender;Marital Status;Kids;Occupation;Automobile;Property;Number of Logins;Last Login Date;Number of Interactions;Number of Exist. Contracts;Number of New Contracts;Sum of Yearly Management Fee;Sum of Sales Fee
5037;16.04.17;Partnership (non rev share);web;40;male;Married;YES;Employee;YES;NO;67;19.04.18;74;5;2;90,89;0
5038;04.03.17;Organic;web;41;male;In a Partnership;NO;Employee;YES;NO;1;04.03.17;0;;;0;0
5039;22.05.17;Partnership (non rev share);web;44;male;Married;YES;Retired;YES;NO;18;21.12.17;5;3;0;0;0
5040;03.01.17;Organic;app;61;male;Single;YES;Unemployeed;YES;NO;12;09.02.17;2;2;0;0;0
5041;12.04.17;Partnership (non rev share);web;28;female;In a Partnership;NO;Employee;NO;NO;3;12.04.17;4;2;0;85,31;0
5042;20.04.17;Partnership (non rev share);web;58;female;Single;NO;Employee;NO;NO;8;16.03.18;9;5;0;77,16;0
5043;18.05.17;Partnership (non rev share);web;45;male;Married;YES;Employee;YES;NO;21;03.10.17;11;3;1;40,66;0
5044;12.02.17;Organic;web;24;male;Single;NO;Student/Trainee;YES;NO;84;06.09.17;5;1;0;0;0
5045;14.04.17;Digital Incent;app;38;male;Single;NO;Employee;YES;NO;3;14.04.17;7;1;0;0;0
5046;20.04.17;Digital Incent;app;36;male;Married;YES;Employee;NO;YES;3;20.04.17;6;2;0;0;0
5047;24.05.17;Partnership (non rev share);web;38;male;In a Partnership;YES;Employee;YES;NO;9;09.06.17;3;1;0;22,44;0
5048;05.05.17;Organic;web;38;male;Married;NO;Employee;YES;NO;2;05.05.17;6;4;0;93,51;0
5049;28.05.17;Partnership (non rev share);web;57;male;Married;YES;Employee;YES;NO;42;09.04.18;23;6;0;95,7;0
5050;21.05.17;Partnership (non rev share);web;24;female;In a Partnership;NO;Employee;YES;YES;3;21.05.17;1;1;0;0;0
5051;11.01.17;Organic;web;29;male;Married;NO;Unemployeed;NO;NO;13;07.02.17;8;2;0;0;0
5052;15.05.17;Partnership (non rev share);web;35;male;Married;YES;Employee;NO;NO;11;20.10.17;31;3;0;34,54;0
5053;24.02.17;Digital Incent;app;45;male;In a Partnership;YES;Employee;YES;NO;2;24.02.17;0;1;0;0;0
5054;23.05.17;Partnership (non rev share);web;27;male;Single;NO;Employee;YES;NO;79;26.04.18;25;5;3;98,87;1500,05
5055;15.02.17;Organic;web;24;male;Single;NO;Employee;NO;YES;1;15.02.17;0;1;0;0;0
5056;30.01.17;Digital Incent;app;45;male;Married;YES;Employee;YES;NO;3;30.01.17;2;1;0;0;0
5057;23.04.17;Digital Incent;app;27;female;In a Partnership;YES;Unemployeed;YES;NO;2;23.04.17;4;;;0;0
5058;06.02.17;Organic;app;37;male;Married;YES;Employee;YES;NO;1;07.02.17;5;1;0;0;0
5059;29.05.17;Partnership (non rev share);web;35;male;Married;YES;Employee;YES;YES;13;05.08.17;12;4;0;135,2;0
5060;31.05.17;Partnership (non rev share);web;34;male;Married;YES;Employee;YES;NO;4;31.05.17;4;2;0;0;0
5061;15.03.17;Organic;web;28;male;Single;NO;Student/Trainee;YES;YES;1;15.03.17;1;1;0;0;0
5062;21.02.17;Partnership (non rev share);web;29;male;Single;NO;Employee;YES;NO;39;21.04.18;14;11;0;122,35;0
5063;20.02.17;Organic;app;27;male;Married;YES;Student/Trainee;YES;NO;2;20.02.17;1;;;0;0
5064;18.04.17;Organic;web;46;male;Married;YES;Employee;YES;NO;9;08.05.17;1;;;0;0
5065;12.05.17;Promotions;web;29;male;In a Partnership;YES;Employee;YES;NO;31;30.06.17;20;3;0;10,74;0
5066;03.03.17;Organic;web;25;male;In a Partnership;NO;Employee;NO;NO;66;16.04.18;35;3;1;18,35;111,85
5067;31.05.17;Partnership (non rev share);web;60;male;Single;YES;Employee;YES;NO;3;31.05.17;3;1;0;28,15;0
5068;22.01.17;Organic;app;30;male;Single;NO;Employee;YES;NO;2;22.01.17;0;;;0;0
5069;23.01.17;Digital Incent;app;26;male;Single;NO;Employee;NO;YES;11;31.01.17;3;1;0;0;0
5070;09.03.17;Organic;web;52;male;Married;YES;Employee;YES;NO;25;19.03.17;7;6;0;0;0
5071;04.03.17;Digital Incent;app;32;male;Single;NO;Employee;YES;YES;7;20.03.17;12;3;0;0;0
5072;22.01.17;Organic;app;40;male;Single;NO;Employee;YES;NO;14;02.02.17;15;3;0;76,05;0
5073;11.04.17;Partnership (non rev share);web;50;male;Single;NO;Freelancer/Self-employed;YES;NO;11;09.10.17;13;5;0;467,71;0
5074;17.05.17;Partnership (non rev share);web;20;male;In a Partnership;NO;Student/Trainee;YES;NO;155;25.03.18;131;4;4;49,1;1001,1
5075;14.03.17;Organic;app;33;male;Single;NO;Student/Trainee;YES;NO;7;22.03.17;1;;;0;0
5076;08.01.17;Organic;app;62;male;Married;YES;Employee;YES;NO;14;02.02.18;2;1;0;0;0
5077;17.05.17;Partnership (non rev share);web;25;male;Single;NO;Employee;NO;NO;2;17.05.17;3;2;0;7,29;0
5078;18.04.17;Digital Incent;app;22;male;Single;NO;Student/Trainee;YES;YES;4;18.04.17;1;;;0;0
5079;09.04.17;Organic;web;37;male;Married;NO;Employee;YES;NO;72;19.03.18;43;12;2;152,41;1140,75
5080;26.04.17;Partnership (non rev share);app;39;male;In a Partnership;YES;Employee;NO;NO;27;02.08.17;11;3;0;13,68;0
5081;03.01.17;Digital Incent;app;26;male;Single;NO;Employee;NO;NO;2;03.01.17;0;1;0;0;0
5082;22.03.17;Promotions;web;38;male;Married;YES;Employee;YES;NO;43;13.03.18;12;7;0;51,67;0
5083;28.04.17;Digital Incent;app;28;male;Single;NO;Freelancer/Self-employed;NO;NO;3;28.04.17;11;;;0;0
5084;11.04.17;Digital Incent;app;21;female;Married;YES;Employee;YES;YES;1;11.04.17;1;1;0;0;0
5085;28.02.17;Partnership (non rev share);web;25;male;Single;NO;Employee;NO;NO;5;02.03.17;0;3;0;0,09;0
5086;26.04.17;Partnership (non rev share);web;28;male;Single;YES;Employee;YES;YES;10;16.10.17;6;1;0;0;0
5087;06.04.17;Promotions;app;28;male;In a Partnership;YES;Employee;YES;NO;50;13.10.17;28;5;0;66,32;0
5088;31.01.17;Organic;app;44;male;In a Partnership;YES;Unemployeed;NO;NO;5;23.02.17;5;1;0;0;0
5089;12.03.17;Organic;app;37;female;In a Partnership;NO;Employee;YES;NO;4;16.03.17;9;2;0;0;0
5090;12.03.17;Promotions;web;45;male;Married;YES;Employee;YES;NO;17;18.01.18;9;9;0;35,97;0
5091;31.03.17;Partnership (non rev share);web;37;male;Married;YES;Retired;NO;NO;214;03.04.18;30;3;0;4,12;0
5092;11.03.17;Organic;web;33;male;Married;NO;Employee;NO;NO;6;11.03.17;1;2;0;0;0
5093;19.02.17;Partnership (non rev share);web;28;female;Single;NO;Employee;NO;NO;1;19.02.17;5;1;0;9,44;0
5094;21.04.17;Digital Incent;app;58;male;Married;YES;Civil Servant;YES;NO;1;21.04.17;1;1;0;0;0
5095;27.03.17;Promotions;web;45;male;Married;NO;Employee;YES;NO;5;16.05.17;8;6;0;0;0
5096;26.04.17;Partnership (non rev share);app;30;male;In a Partnership;NO;Employee;YES;NO;6;12.05.17;3;1;0;0;0
5097;13.04.17;Partnership (non rev share);web;24;male;In a Partnership;NO;Employee;YES;NO;49;12.07.17;19;4;0;1,97;0
5098;19.02.17;Digital Incent;app;19;female;Single;NO;Student/Trainee;NO;NO;20;18.11.17;3;1;0;0;0
5099;11.01.17;Organic;web;29;male;In a Partnership;NO;Employee;NO;NO;5;12.01.17;3;1;0;0;0
5100;02.03.17;Organic;app;38;male;In a Partnership;NO;Employee;NO;NO;16;20.11.17;4;3;0;41,38;0
5101;01.02.17;Partnership (non rev share);web;37;male;Married;YES;Employee;YES;NO;10;12.04.17;18;4;1;24,4;541,2
5102;23.02.17;Digital Incent;app;19;female;In a Partnership;YES;Unemployeed;NO;NO;2;23.02.17;0;1;0;0;0
5103;26.05.17;Partnership (non rev share);web;67;male;Single;YES;Freelancer/Self-employed;YES;NO;5;29.05.17;4;2;0;0;0
5104;27.05.17;Promotions;web;34;male;In a Partnership;NO;Employee;YES;YES;91;30.03.18;29;4;1;15,68;0
5105;27.04.17;Test;app;21;male;In a Partnership;NO;Freelancer/Self-employed;YES;YES;1;27.04.17;1;;;0;0
5106;07.05.17;Print;web;26;male;In a Partnership;NO;Employee;NO;NO;77;14.02.18;16;3;1;8,09;0
5107;21.05.17;Partnership (non rev share);web;28;male;Single;NO;Employee;NO;NO;2;21.05.17;14;5;0;65,2;0
5108;23.05.17;Organic;app;35;female;Married;NO;Employee;YES;YES;8;30.11.17;8;3;0;0;0
5109;17.01.17;Organic;app;27;male;In a Partnership;NO;Employee;YES;NO;9;07.02.17;0;1;0;77,3;0
5110;31.05.17;Partnership (non rev share);web;56;male;In a Partnership;NO;Employee;NO;NO;4;12.06.17;3;1;0;0;0
5111;30.04.17;Digital Incent;app;30;male;Married;YES;Unemployeed;YES;NO;3;30.04.17;4;;;0;0
5112;26.02.17;Organic;app;30;male;In a Partnership;YES;Employee;YES;YES;3;26.02.17;1;0;0;0;0
5113;21.01.17;Organic;app;44;male;In a Partnership;NO;Employee;YES;NO;30;22.03.18;11;7;0;146,03;0
5114;31.01.17;Organic;web;56;male;Married;YES;Student/Trainee;YES;NO;2;31.01.17;0;;;0;0
5115;27.04.17;Partnership (non rev share);web;61;male;Married;YES;Employee;YES;NO;13;05.07.17;5;1;0;0;0
5116;01.03.17;Promotions;web;47;male;In a Partnership;YES;Employee;YES;NO;11;30.09.17;10;5;0;9,3;0
5117;31.05.17;Partnership (non rev share);web;26;male;In a Partnership;NO;Employee;YES;YES;17;26.11.17;16;7;0;29,33;0
5118;21.05.17;Partnership (non rev share);web;59;female;Married;NO;Employee;YES;NO;10;03.02.18;11;4;1;41;0
5119;18.01.17;Organic;app;61;male;Married;NO;Employee;YES;NO;2;18.01.17;0;1;0;0;0
5120;12.01.17;Facebook;web;37;male;Single;NO;Employee;NO;NO;101;16.04.18;12;6;3;58,05;0
5121;11.04.17;Organic;app;19;male;In a Partnership;NO;Student/Trainee;NO;YES;6;26.04.17;1;1;0;0;0
5122;30.05.17;Promotions;web;27;male;In a Partnership;NO;Employee;NO;YES;5;27.06.17;3;2;0;10,5;0
5123;13.04.17;Partnership (non rev share);web;34;male;Married;YES;Employee;NO;NO;8;20.01.18;1;1;0;0;0
5124;16.05.17;Partnership (non rev share);web;53;male;Married;YES;Employee;NO;NO;13;27.10.17;1;3;0;207,03;0
5125;28.04.17;Partnership (non rev share);web;45;male;Married;YES;Employee;YES;NO;22;12.02.18;13;5;0;2,65;0
5126;21.05.17;Partnership (non rev share);web;57;male;Married;YES;Employee;YES;NO;2;21.05.17;3;1;0;0;0
5127;08.02.17;Digital Incent;app;19;male;Married;YES;Freelancer/Self-employed;YES;NO;2;08.02.17;7;1;0;0;0
5128;13.04.17;Partnership (non rev share);web;34;male;Married;YES;Employee;YES;NO;2;13.04.17;1;1;0;0;0
5129;04.01.17;Organic;app;27;male;Single;YES;Student/Trainee;YES;NO;42;19.03.18;20;8;0;26,71;0
5130;13.02.17;Facebook;app;28;male;In a Partnership;NO;Student/Trainee;NO;NO;79;16.04.18;11;5;0;110,06;0
5131;16.01.17;Print;app;20;male;In a Partnership;NO;Student/Trainee;YES;NO;9;20.01.17;0;1;0;0;0
5132;19.04.17;Other Paid;web;51;male;Married;YES;Employee;YES;NO;116;26.03.18;45;13;2;111,25;0
5133;26.02.17;Digital Incent;app;31;female;Married;YES;Unemployeed;YES;NO;3;26.02.17;0;1;0;0;0
5134;18.04.17;Partnership (non rev share);web;31;male;Married;NO;Employee;YES;NO;19;05.03.18;10;6;0;0;0
5135;22.04.17;Partnership (non rev share);web;73;male;Married;YES;Retired;YES;NO;6;20.06.17;2;1;0;0;0
5136;25.03.17;Digital Incent;app;21;male;Single;NO;Student/Trainee;NO;NO;5;29.03.17;1;1;0;0;0
5137;23.03.17;Organic;web;33;male;Married;NO;Employee;YES;NO;14;11.05.17;5;1;0;0;0
5138;14.01.17;Digital Incent;app;21;male;In a Partnership;NO;Student/Trainee;NO;NO;35;21.08.17;4;3;0;0;0
5139;19.05.17;Organic;app;30;male;Married;NO;Employee;YES;NO;6;24.05.17;3;1;0;0;0
5140;08.02.17;Print;app;33;male;Married;NO;Civil Servant;YES;NO;22;14.01.18;3;4;0;37,48;0
5141;17.03.17;Promotions;web;48;male;Single;YES;Civil Servant;YES;NO;18;02.11.17;11;13;1;209,53;0
5142;02.02.17;Organic;app;30;male;Married;YES;Employee;YES;NO;29;20.02.17;9;5;0;36,14;0
5143;04.02.17;Organic;web;50;male;Single;YES;Employee;NO;NO;30;07.03.18;16;7;1;72,18;0
5144;02.04.17;Digital Incent;app;28;female;In a Partnership;NO;Employee;NO;NO;22;03.01.18;24;1;3;31,14;2587,2
5145;31.05.17;Partnership (non rev share);web;37;male;In a Partnership;NO;Employee;YES;NO;72;28.03.18;50;5;2;19,4;0
5146;04.03.17;Digital Incent;app;29;female;In a Partnership;YES;Unemployeed;NO;NO;18;30.09.17;5;2;0;14,97;0
5147;24.03.17;Organic;app;31;male;Single;NO;Employee;NO;NO;33;20.03.18;55;6;2;38,32;0
5148;22.03.17;Partnership (non rev share);web;36;male;Married;YES;Employee;YES;NO;11;05.10.17;6;4;0;42,96;0
5149;03.03.17;Partnership (non rev share);web;31;male;Married;NO;Employee;YES;YES;6;05.11.17;7;3;0;232,81;0
5150;15.05.17;Partnership (non rev share);web;29;male;In a Partnership;NO;Unemployeed;NO;NO;111;23.04.18;18;6;1;13;188
5151;08.03.17;Organic;app;37;female;In a Partnership;NO;Employee;YES;NO;15;21.03.18;16;3;0;12,15;0
5152;18.03.17;Digital Incent;app;22;male;Single;NO;Employee;NO;NO;3;18.03.17;2;1;0;0;0
5153;09.03.17;Digital Incent;app;34;male;In a Partnership;NO;Employee;YES;NO;5;09.03.17;0;;;0;0
5154;21.04.17;Organic;app;58;male;In a Partnership;NO;Employee;NO;NO;93;31.03.18;19;4;2;57,2;0
5155;04.01.17;Search;app;58;female;Married;YES;Retired;YES;NO;3;04.01.17;0;1;0;0;0
5156;27.04.17;Partnership (non rev share);web;51;male;Single;NO;Freelancer/Self-employed;YES;NO;18;13.02.18;10;3;0;178,25;0
5157;30.03.17;Organic;web;39;male;Married;YES;Employee;YES;NO;22;18.04.18;13;8;0;128,4;0
5158;12.04.17;Partnership (non rev share);web;35;male;In a Partnership;NO;Employee;NO;NO;5;14.11.17;11;3;0;0;0
5159;17.03.17;Digital Incent;app;30;male;Married;YES;Student/Trainee;YES;YES;2;17.03.17;6;1;0;0;0
5160;14.03.17;Organic;app;27;male;Single;NO;Employee;YES;NO;5;13.04.17;8;2;0;0;0
5161;06.04.17;Organic;app;27;male;In a Partnership;NO;Employee;NO;NO;20;14.02.18;11;5;0;36,47;0
5162;30.05.17;Organic;app;28;male;Single;NO;Employee;YES;NO;47;08.04.18;18;6;0;123,92;0
5163;17.03.17;Organic;app;39;female;Married;YES;Employee;YES;NO;81;21.03.18;17;8;0;94,94;0
5164;21.02.17;Partnership (non rev share);web;39;male;Married;YES;Employee;YES;NO;40;20.04.18;57;3;2;225,8;4176
5165;23.05.17;Partnership (non rev share);web;32;male;Married;YES;Employee;YES;YES;6;14.09.17;11;3;0;10,35;0
5166;08.03.17;Search;app;53;female;Single;NO;Unemployeed;NO;NO;5;14.03.17;2;1;0;2,71;0
5167;21.05.17;Organic;app;27;male;Married;NO;Employee;YES;YES;3;21.05.17;9;5;0;19,61;0
5168;14.01.17;Organic;app;39;male;In a Partnership;YES;Employee;YES;YES;8;23.01.17;5;3;0;31,74;0
5169;30.04.17;Partnership (non rev share);web;49;male;In a Partnership;NO;Employee;YES;NO;54;05.04.18;16;7;0;0;0
5170;01.02.17;Organic;web;81;male;Married;NO;Retired;YES;NO;18;21.09.17;11;4;0;0;0
5171;18.03.17;Partnership (non rev share);web;29;male;In a Partnership;NO;Employee;YES;NO;107;07.03.18;16;12;0;113,1;0
5172;07.05.17;Organic;web;46;male;Married;YES;Employee;YES;NO;11;09.06.17;9;5;0;0;0
5173;02.05.17;Digital Incent;web;47;female;Married;YES;Employee;YES;NO;10;31.05.17;4;3;0;6;0
5174;16.03.17;Promotions;web;40;male;Single;YES;Employee;YES;NO;12;07.08.17;14;8;0;4,59;0
5175;24.04.17;Partnership (non rev share);web;48;female;Married;YES;Freelancer/Self-employed;YES;NO;3;26.04.17;1;1;0;0;0
5176;22.03.17;Partnership (non rev share);web;49;male;Married;YES;Employee;YES;NO;139;24.04.18;24;7;2;109,55;193,09
5177;24.01.17;Promotions;web;34;male;Single;NO;Unemployeed;NO;NO;1;24.01.17;1;;;0;0
5178;26.03.17;Digital Incent;app;38;male;In a Partnership;YES;Employee;YES;NO;23;27.03.18;41;2;0;114,24;0
5179;27.04.17;Organic;app;35;male;In a Partnership;YES;Civil Servant;YES;NO;37;21.11.17;13;4;0;4,02;0
5180;16.05.17;Partnership (non rev share);web;30;male;Single;NO;Employee;NO;NO;3;17.05.17;5;1;0;0;0
5181;06.01.17;Digital Incent;app;23;male;Married;NO;Student/Trainee;YES;NO;15;01.03.17;4;3;0;0;0
5182;02.03.17;Organic;web;68;male;Married;NO;Retired;YES;NO;85;16.04.18;22;4;0;76,1;0
5183;04.05.17;Digital Incent;app;38;male;Married;YES;Unemployeed;YES;NO;4;04.05.17;1;1;0;0;0
5184;31.03.17;Promotions;web;52;male;Married;YES;Employee;NO;NO;18;29.09.17;9;7;0;32,4;0
5185;02.04.17;Organic;app;34;male;In a Partnership;YES;Employee;YES;YES;6;07.04.17;2;2;0;0;0
5186;02.05.17;Partnership (non rev share);web;33;male;Married;YES;Freelancer/Self-employed;YES;NO;46;01.05.18;8;8;0;0;0
5187;11.03.17;Partnership (non rev share);web;31;male;Single;NO;Employee;NO;YES;45;02.11.17;34;2;0;48,95;0
5188;01.05.17;Partnership (non rev share);web;29;female;In a Partnership;NO;Employee;NO;NO;4;16.05.17;7;2;0;0;0
5189;17.05.17;Partnership (non rev share);web;26;male;In a Partnership;NO;Student/Trainee;NO;NO;9;17.07.17;12;2;0;0;0
5190;22.05.17;Partnership (non rev share);web;30;male;Married;NO;Employee;NO;YES;34;07.12.17;13;3;0;79,08;0
5191;29.04.17;Partnership (non rev share);web;41;male;Married;NO;Employee;YES;NO;13;04.12.17;18;8;0;34,55;0
5192;10.03.17;Digital Incent;app;39;male;Married;YES;Employee;YES;YES;1;10.03.17;1;1;0;0;0
5193;26.04.17;Organic;app;33;male;Single;YES;Employee;YES;NO;20;15.05.17;2;2;0;0;0
5194;24.05.17;Organic;web;69;male;In a Partnership;YES;Retired;NO;NO;16;30.06.17;10;3;2;52,34;276,2
5195;31.03.17;Digital Incent;app;33;male;Single;NO;Employee;YES;NO;7;03.04.17;3;1;0;0;0
5196;11.03.17;Digital Incent;app;27;male;Single;NO;Retired;YES;YES;39;11.05.17;23;2;0;0;0
5197;18.03.17;Promotions;web;37;female;Married;YES;Employee;YES;NO;22;23.11.17;4;3;0;0;0
5198;08.04.17;Organic;app;25;male;In a Partnership;NO;Employee;NO;NO;10;29.11.17;15;4;0;56,14;0
5199;07.02.17;Print;web;56;male;Married;YES;Employee;YES;NO;11;21.02.17;4;3;0;19,04;0
5200;23.01.17;Digital Incent;app;50;female;Married;YES;Retired;NO;NO;6;24.01.17;0;1;0;0;0
5201;22.05.17;Digital Incent;app;21;male;Single;NO;Student/Trainee;YES;YES;15;02.08.17;11;2;0;0;0
5202;12.02.17;Partnership (non rev share);web;61;male;Married;NO;Civil Servant;YES;NO;21;19.03.18;3;4;0;10,97;0
5203;12.05.17;Promotions;web;27;male;In a Partnership;NO;Employee;YES;NO;3;12.05.17;7;2;0;41,96;0
5204;03.04.17;Digital Incent;app;40;male;Single;NO;Civil Servant;NO;NO;1;03.04.17;1;;;0;0
5205;30.05.17;Partnership (non rev share);web;34;female;Married;NO;Employee;YES;NO;117;18.12.17;93;7;1;71,32;1492,45
5206;06.03.17;Digital Incent;app;48;male;Single;NO;Civil Servant;NO;YES;1;06.03.17;0;;;0;0
5207;21.02.17;Digital Incent;app;38;female;In a Partnership;NO;Student/Trainee;YES;NO;2;21.02.17;0;;;0;0
5208;02.02.17;Promotions;web;30;female;In a Partnership;NO;Employee;YES;YES;20;23.03.17;12;3;0;54,97;0
5209;05.02.17;Partnership (non rev share);web;30;male;In a Partnership;NO;Employee;NO;NO;28;05.11.17;13;6;0;87,55;0
5210;25.04.17;Partnership (non rev share);web;20;male;Single;NO;Student/Trainee;YES;NO;35;24.02.18;53;3;0;0,08;0
5211;13.01.17;Organic;app;54;male;Married;YES;Employee;YES;NO;19;08.02.17;7;5;0;152,93;0
5212;08.04.17;Search;app;48;male;Married;NO;Freelancer/Self-employed;YES;NO;2;08.04.17;4;;;0;0
5213;23.05.17;Partnership (non rev share);web;20;male;In a Partnership;NO;Employee;NO;NO;1;23.05.17;1;2;0;0;0
5214;22.03.17;Organic;app;36;male;Married;NO;Employee;YES;NO;52;07.03.18;13;5;0;18,16;0
5215;13.01.17;Organic;web;30;male;Single;YES;Employee;NO;NO;1;13.01.17;4;1;0;0;0
5216;08.01.17;Digital Incent;app;30;male;In a Partnership;NO;Employee;NO;NO;13;14.02.18;10;1;1;0;0
5217;31.05.17;Partnership (non rev share);web;48;male;Married;YES;Employee;YES;NO;17;21.11.17;14;9;0;60,19;0
5218;14.03.17;Organic;app;49;male;Married;YES;Freelancer/Self-employed;YES;NO;3;14.03.17;10;7;1;130,32;0
5219;26.04.17;Partnership (non rev share);web;42;male;Married;YES;Employee;YES;NO;8;07.11.17;6;1;0;1,55;0
5220;28.01.17;Print;web;37;female;Single;NO;Student/Trainee;YES;NO;9;19.01.18;4;3;0;6,28;0
5221;15.04.17;Digital Incent;app;34;male;In a Partnership;NO;Employee;YES;NO;5;19.04.17;7;2;0;0;0
5222;26.04.17;Partnership (non rev share);web;51;male;Married;NO;Employee;YES;NO;92;24.04.18;22;8;1;55,59;0
5223;08.03.17;Print;app;56;male;Married;YES;Employee;YES;NO;44;08.03.18;19;8;0;0;0
5224;06.03.17;Digital Incent;app;58;male;Single;NO;Student/Trainee;NO;NO;1;06.03.17;0;;;0;0
5225;31.05.17;Organic;web;27;female;In a Partnership;NO;Employee;YES;YES;4;17.06.17;3;2;0;0;0
5226;01.03.17;Digital Incent;app;20;male;Single;NO;Employee;NO;NO;1;01.03.17;15;1;0;0;0
5227;30.04.17;Organic;app;53;male;Married;NO;Employee;YES;NO;9;15.04.18;7;2;0;30,69;0
5228;04.05.17;Test;app;29;female;Single;NO;Unemployeed;NO;NO;15;03.06.17;8;2;0;3,48;0
5229;12.05.17;Promotions;web;35;male;In a Partnership;NO;Employee;NO;YES;12;11.10.17;18;3;0;11,51;0
5230;13.04.17;Partnership (non rev share);web;54;male;Married;YES;Employee;YES;NO;1;13.04.17;1;;;0;0
5231;22.05.17;Partnership (non rev share);web;28;female;In a Partnership;NO;Freelancer/Self-employed;YES;NO;6;31.10.17;20;2;1;0;1027,95
5232;07.02.17;Organic;app;59;female;Single;NO;Retired;NO;NO;2;07.02.17;1;1;0;73,07;0
5233;19.03.17;Digital Incent;app;32;female;Married;YES;Civil Servant;YES;NO;5;19.03.17;1;;;0;0
5234;12.04.17;Partnership (non rev share);web;29;male;Married;YES;Employee;YES;YES;6;15.04.17;1;1;0;0;0
5235;19.04.17;Digital Incent;app;31;male;In a Partnership;YES;Employee;NO;NO;1;19.04.17;1;1;0;0;0
5236;12.04.17;Partnership (non rev share);web;36;male;Married;YES;Employee;NO;NO;10;13.10.17;18;4;0;0;0
5237;27.02.17;Digital Incent;app;27;female;Married;NO;Unemployeed;YES;NO;2;03.03.17;0;1;0;0;0
5238;13.03.17;Organic;app;46;male;Married;YES;Employee;YES;NO;13;17.01.18;12;7;0;0;0
5239;12.04.17;Organic;app;33;female;Married;YES;Employee;YES;NO;129;18.04.18;60;12;1;180,88;89
5240;15.05.17;Organic;app;34;male;Married;YES;Employee;YES;NO;13;20.09.17;14;6;0;189,19;0
5241;02.01.17;Organic;web;30;female;In a Partnership;NO;Civil Servant;YES;YES;3;02.01.17;14;3;0;58,02;0
5242;25.03.17;Organic;app;29;male;Single;NO;Employee;NO;NO;7;08.01.18;1;;;0;0
5243;27.03.17;Promotions;web;35;female;Single;NO;Unemployeed;NO;NO;4;27.03.17;3;2;0;0;0
5244;16.05.17;Test;app;48;male;Single;YES;Unemployeed;YES;NO;8;23.05.17;7;0;0;0;0
5245;15.05.17;Organic;web;30;male;Single;NO;Employee;NO;YES;48;11.03.18;63;6;1;89,3;3456,15
5246;20.05.17;Partnership (non rev share);web;25;male;Single;NO;Employee;NO;NO;10;09.10.17;5;3;0;0;0
5247;27.03.17;Organic;web;25;male;In a Partnership;NO;Employee;NO;NO;2;27.03.17;12;1;0;0;0
5248;26.05.17;Partnership (non rev share);web;28;male;Single;NO;Employee;NO;NO;22;12.04.18;14;2;0;11,63;0
5249;21.04.17;Digital Incent;app;29;male;Single;NO;Employee;NO;NO;1;21.04.17;1;1;0;0;0
5250;13.05.17;Partnership (non rev share);web;54;male;In a Partnership;YES;Employee;YES;NO;8;15.01.18;10;6;0;0;0
5251;03.03.17;Promotions;web;30;male;Single;NO;Unemployeed;YES;NO;1;03.03.17;0;1;0;0;0
5252;14.04.17;Partnership (non rev share);web;54;male;In a Partnership;YES;Employee;YES;NO;4;28.04.17;9;6;0;259,39;0
5253;03.04.17;Digital Incent;app;25;female;In a Partnership;YES;Unemployeed;NO;YES;9;04.04.17;9;1;0;0;0
5254;13.03.17;Organic;app;35;male;Married;YES;Employee;YES;NO;9;21.03.17;10;2;0;19,82;0
5255;27.03.17;Organic;app;52;male;Married;YES;Employee;YES;NO;3;28.03.17;4;2;0;0;0
